0.298114,0.405594
0.282739,0.423077
0.287297,0.395105
0.270648,0.381119
0.27832,0.391608
0.262223,0.384615
0.240659,0.367133
0.281007,0.370629
0.294452,0.377622
0.311135,0.41958
0.300787,0.409091
0.287297,0.395105
0.246748,0.388112
0.253945,0.377622
0.262223,0.384615
0.323677,0.402098
0.265222,0.402098
0.294452,0.381119
0.308198,0.391608
0.300787,0.409091
0.287297,0.395105
0.285255,0.395105
0.269514,0.388112
0.262223,0.384615
0.271949,0.402098
0.286396,0.395105
0.294452,0.377622
0.292638,0.395105
0.282915,0.381119
0.287297,0.395105
0.241107,0.374126
0.258584,0.377622
0.262223,0.384615
0.293617,0.405594
0.32928,0.412587
0.294452,0.377622
0.295763,0.402098
0.286534,0.384615
0.257132,0.374126
0.241107,0.374126
0.258584,0.377622
0.262223,0.384615
0.274475,0.409091
0.28623,0.402098
0.294452,0.377622
0.304216,0.388112
0.284909,0.384615
0.287297,0.395105
0.283752,0.384615
0.258008,0.377622
0.262223,0.384615
0.307643,0.402098
0.28623,0.402098
0.294452,0.377622
0.293583,0.388112
0.295014,0.374126
0.287297,0.395105
0.254594,0.384615
0.25851,0.377622
0.262223,0.384615
0.255393,0.391608
0.277899,0.391608
0.294452,0.377622
0.284445,0.370629
0.279942,0.367133
0.257132,0.374126
0.283752,0.384615
0.288568,0.398601
0.262223,0.384615
0.258352,0.388112
0.272135,0.391608
0.294452,0.377622
0.298735,0.402098
0.242945,0.356643
0.257132,0.374126
0.259744,0.381119
0.270097,0.405594
0.262223,0.384615
0.255933,0.377622
0.25446,0.367133
0.294452,0.377622
0.284445,0.370629
0.242945,0.356643
0.257132,0.374126
0.259744,0.381119
0.270097,0.405594
0.262223,0.384615
0.270465,0.370629
0.25446,0.367133
0.295035,0.377622
0.298735,0.402098
0.257305,0.384615
0.257132,0.374126
0.259744,0.381119
0.265376,0.356643
0.262223,0.384615
0.270465,0.370629
0.287973,0.398601
0.295035,0.377622
0.303079,0.402098
0.306557,0.412587
0.257132,0.374126
0.285288,0.384615
0.25078,0.363636
0.262223,0.384615
0.251537,0.398601
0.273954,0.41958
0.294452,0.377622
0.266779,0.391608
0.272198,0.381119
0.254898,0.381119
0.253837,0.381119
0.292727,0.374126
0.262223,0.384615
0.23298,0.356643
0.308641,0.377622
0.295035,0.377622
0.318786,0.412587
0.295998,0.412587
0.287297,0.395105
0.259744,0.381119
0.264291,0.363636
0.262223,0.384615
0.250757,0.370629
0.298266,0.388112
0.295035,0.377622
0.303932,0.384615
0.273619,0.398601
0.287297,0.395105
0.276638,0.377622
0.315634,0.402098
0.262223,0.384615
0.250757,0.370629
0.288153,0.423077
0.295035,0.377622
0.303932,0.384615
0.3,0.409091
0.287297,0.395105
0.276638,0.377622
0.25943,0.356643
0.262223,0.384615
0.261799,0.381119
0.276985,0.405594
0.295035,0.377622
0.269406,0.384615
0.262395,0.402098
0.287297,0.395105
0.276638,0.377622
0.255211,0.367133
0.262223,0.384615
0.261976,0.381119
0.275047,0.405594
0.295035,0.377622
0.277634,0.388112
0.262395,0.402098
0.287297,0.395105
0.276638,0.377622
0.255211,0.367133
0.262223,0.384615
0.293831,0.377622
0.361204,0.409091
0.298105,0.381119
0.269406,0.384615
0.303235,0.412587
0.287297,0.395105
0.263519,0.374126
0.237701,0.374126
0.262223,0.384615
0.293831,0.377622
0.317514,0.402098
0.298105,0.381119
0.277634,0.388112
0.297306,0.416084
0.287297,0.395105
0.264833,0.398601
0.239196,0.363636
0.262223,0.384615
0.315269,0.391608
0.295212,0.405594
0.290786,0.409091
0.275817,0.388112
0.322441,0.398601
0.287297,0.395105
0.277827,0.395105
0.239196,0.363636
0.294061,0.402098
0.296606,0.381119
0.246191,0.363636
0.295035,0.377622
0.275817,0.388112
0.28299,0.395105
0.287297,0.395105
0.277657,0.398601
0.237701,0.374126
0.294061,0.402098
0.296606,0.381119
0.260949,0.367133
0.295035,0.377622
0.250426,0.384615
0.293804,0.374126
0.287297,0.395105
0.278608,0.402098
0.239196,0.363636
0.294061,0.402098
0.305853,0.374126
0.276439,0.384615
0.298105,0.381119
0.303809,0.391608
0.293804,0.374126
0.287297,0.395105
0.29215,0.405594
0.239196,0.363636
0.294061,0.402098
0.260341,0.412587
0.296472,0.402098
0.298105,0.381119
0.250508,0.377622
0.292071,0.402098
0.287297,0.395105
0.29215,0.405594
0.25558,0.370629
0.294061,0.402098
0.253178,0.377622
0.299493,0.398601
0.295035,0.377622
0.250508,0.377622
0.291206,0.409091
0.287297,0.395105
0.263742,0.395105
0.25742,0.363636
0.294061,0.402098
0.302568,0.384615
0.298754,0.423077
0.295035,0.377622
0.260672,0.388112
0.324656,0.381119
0.287297,0.395105
0.260298,0.416084
0.281525,0.367133
0.294061,0.402098
0.253178,0.377622
0.279679,0.391608
0.295035,0.377622
0.257195,0.370629
0.311175,0.381119
0.287297,0.395105
0.253487,0.398601
0.265669,0.370629
0.294061,0.402098
0.302568,0.384615
0.273393,0.395105
0.295035,0.377622
0.255649,0.370629
0.317011,0.398601
0.287297,0.395105
0.277133,0.377622
0.283872,0.391608
0.294061,0.402098
0.294179,0.405594
0.298496,0.398601
0.295035,0.377622
0.251376,0.374126
0.333745,0.391608
0.287297,0.395105
0.277133,0.377622
0.283872,0.391608
0.294061,0.402098
0.286065,0.398601
0.299871,0.402098
0.298105,0.381119
0.255312,0.367133
0.321651,0.384615
0.264784,0.388112
0.277133,0.377622
0.261706,0.367133
0.294061,0.402098
0.261747,0.381119
0.284805,0.395105
0.295035,0.377622
0.281213,0.398601
0.319742,0.388112
0.288259,0.398601
0.277133,0.377622
0.261289,0.367133
0.294061,0.402098
0.318592,0.409091
0.288485,0.402098
0.298105,0.381119
0.279334,0.391608
0.319742,0.388112
0.288259,0.398601
0.277133,0.377622
0.261289,0.367133
0.294061,0.402098
0.309946,0.405594
0.315459,0.409091
0.298105,0.381119
0.281724,0.377622
0.333745,0.391608
0.287297,0.395105
0.259492,0.395105
0.261289,0.367133
0.262223,0.384615
0.309946,0.405594
0.324984,0.405594
0.298105,0.381119
0.27648,0.398601
0.333745,0.391608
0.287297,0.395105
0.277133,0.377622
0.299403,0.405594
0.294061,0.402098
0.269481,0.391608
0.304434,0.391608
0.290786,0.409091
0.269924,0.391608
0.333925,0.391608
0.287297,0.395105
0.259492,0.395105
0.245342,0.367133
0.262223,0.384615
0.291805,0.444056
0.284805,0.398601
0.298105,0.381119
0.27648,0.398601
0.317926,0.391608
0.287297,0.395105
0.259492,0.395105
0.241277,0.370629
0.262223,0.384615
0.276674,0.433566
0.305016,0.388112
0.290786,0.409091
0.245086,0.381119
0.317926,0.391608
0.287297,0.395105
0.267974,0.370629
0.261289,0.367133
0.262223,0.384615
0.299619,0.437063
0.3093,0.388112
0.287142,0.405594
0.245086,0.381119
0.275892,0.398601
0.287297,0.395105
0.277133,0.377622
0.233015,0.381119
0.294061,0.402098
0.273845,0.398601
0.306192,0.391608
0.28445,0.405594
0.252042,0.377622
0.278225,0.398601
0.287297,0.395105
0.277133,0.377622
0.261289,0.367133
0.294061,0.402098
0.277407,0.405594
0.318918,0.398601
0.287142,0.405594
0.252042,0.377622
0.274405,0.398601
0.287297,0.395105
0.277133,0.377622
0.261289,0.367133
0.294061,0.402098
0.294175,0.423077
0.316513,0.405594
0.287142,0.405594
0.264734,0.374126
0.293906,0.374126
0.287297,0.395105
0.277133,0.377622
0.261289,0.367133
0.294061,0.402098
0.286105,0.398601
0.316513,0.405594
0.287142,0.405594
0.249545,0.370629
0.293304,0.374126
0.287297,0.395105
0.277133,0.377622
0.261289,0.367133
0.294061,0.402098
0.288576,0.426573
0.318918,0.412587
0.287595,0.405594
0.264734,0.374126
0.29474,0.377622
0.287297,0.395105
0.277133,0.377622
0.261289,0.367133
0.294061,0.402098
0.286105,0.398601
0.333319,0.409091
0.287142,0.405594
0.250085,0.370629
0.29474,0.377622
0.288259,0.398601
0.277133,0.377622
0.261289,0.367133
0.294061,0.402098
0.284822,0.416084
0.313673,0.409091
0.287142,0.405594
0.282183,0.391608
0.29474,0.377622
0.287297,0.395105
0.277133,0.377622
0.261289,0.367133
0.294061,0.402098
0.281166,0.395105
0.367952,0.433566
0.287142,0.405594
0.263943,0.391608
0.276906,0.398601
0.254898,0.381119
0.277133,0.377622
0.272431,0.398601
0.294061,0.402098
0.284374,0.398601
0.324592,0.409091
0.298105,0.381119
0.258377,0.384615
0.300021,0.398601
0.256939,0.388112
0.277133,0.377622
0.269706,0.367133
0.294061,0.402098
0.275371,0.416084
0.33221,0.405594
0.298105,0.381119
0.244438,0.395105
0.266804,0.398601
0.254898,0.381119
0.277133,0.377622
0.269706,0.367133
0.294061,0.402098
0.289263,0.412587
0.33221,0.405594
0.290786,0.409091
0.244438,0.395105
0.262433,0.398601
0.254898,0.381119
0.277133,0.377622
0.244124,0.363636
0.294061,0.402098
0.302267,0.412587
0.338019,0.409091
0.287142,0.405594
0.272251,0.405594
0.282674,0.409091
0.254898,0.381119
0.277133,0.377622
0.244124,0.363636
0.294061,0.402098
0.275371,0.416084
0.3567,0.412587
0.298105,0.381119
0.251807,0.388112
0.293469,0.409091
0.287297,0.395105
0.270708,0.384615
0.250385,0.356643
0.294061,0.402098
0.266487,0.388112
0.295584,0.416084
0.290786,0.409091
0.257239,0.381119
0.293469,0.409091
0.254898,0.381119
0.266403,0.381119
0.258217,0.356643
0.262223,0.384615
0.262507,0.384615
0.304706,0.426573
0.290786,0.409091
0.275612,0.391608
0.291874,0.398601
0.257473,0.381119
0.266403,0.381119
0.239913,0.374126
0.262223,0.384615
0.266487,0.388112
0.320136,0.437063
0.290786,0.409091
0.266062,0.384615
0.291874,0.398601
0.256939,0.388112
0.266403,0.381119
0.253152,0.356643
0.262223,0.384615
0.255542,0.388112
0.328024,0.412587
0.294452,0.377622
0.269968,0.391608
0.291874,0.398601
0.254898,0.381119
0.270708,0.384615
0.253152,0.356643
0.294061,0.402098
0.283471,0.388112
0.30648,0.43007
0.298105,0.381119
0.269968,0.391608
0.254426,0.363636
0.254898,0.381119
0.270708,0.384615
0.253152,0.356643
0.294061,0.402098
0.258444,0.391608
0.306637,0.412587
0.290786,0.409091
0.269968,0.391608
0.272764,0.398601
0.254898,0.381119
0.270708,0.384615
0.250556,0.363636
0.294061,0.402098
0.266342,0.405594
0.322792,0.423077
0.290786,0.409091
0.269968,0.391608
0.292586,0.402098
0.254898,0.381119
0.270708,0.384615
0.306709,0.41958
0.294061,0.402098
0.286934,0.412587
0.352135,0.409091
0.299159,0.377622
0.269968,0.391608
0.29189,0.402098
0.254898,0.381119
0.270708,0.384615
0.306709,0.41958
0.294061,0.402098
0.278101,0.412587
0.344476,0.426573
0.28445,0.405594
0.269968,0.391608
0.292601,0.402098
0.254898,0.381119
0.266061,0.363636
0.306709,0.41958
0.294061,0.402098
0.287904,0.43007
0.351248,0.409091
0.294452,0.377622
0.269968,0.391608
0.292601,0.402098
0.254898,0.381119
0.266061,0.363636
0.341295,0.412587
0.294061,0.402098
0.266926,0.423077
0.332551,0.416084
0.294452,0.377622
0.275612,0.391608
0.292601,0.402098
0.257473,0.381119
0.266061,0.363636
0.341295,0.412587
0.294061,0.402098
0.278867,0.398601
0.326584,0.405594
0.287595,0.405594
0.275612,0.391608
0.291383,0.402098
0.257473,0.381119
0.266061,0.363636
0.341295,0.412587
0.294061,0.402098
0.273038,0.391608
0.326584,0.405594
0.290786,0.409091
0.265375,0.367133
0.291383,0.402098
0.254898,0.381119
0.266061,0.363636
0.341295,0.412587
0.294061,0.402098
0.275416,0.405594
0.326584,0.405594
0.298105,0.381119
0.265013,0.374126
0.267636,0.370629
0.254898,0.381119
0.266061,0.363636
0.333895,0.41958
0.294061,0.402098
0.277855,0.405594
0.334074,0.423077
0.298105,0.381119
0.285348,0.398601
0.269134,0.377622
0.254898,0.381119
0.266677,0.388112
0.333895,0.41958
0.262223,0.384615
0.281943,0.384615
0.325422,0.402098
0.298105,0.381119
0.263445,0.381119
0.269377,0.388112
0.256939,0.388112
0.266677,0.388112
0.333895,0.41958
0.262223,0.384615
0.281943,0.384615
0.33976,0.41958
0.298105,0.381119
0.280775,0.395105
0.300784,0.388112
0.254898,0.381119
0.266677,0.388112
0.333895,0.41958
0.262223,0.384615
0.281943,0.384615
0.328534,0.423077
0.298105,0.381119
0.25845,0.391608
0.300784,0.388112
0.256701,0.381119
0.266677,0.388112
0.30857,0.41958
0.262223,0.384615
0.274714,0.391608
0.301298,0.395105
0.298105,0.381119
0.268083,0.381119
0.305834,0.391608
0.264784,0.388112
0.266677,0.388112
0.256315,0.356643
0.262223,0.384615
0.270517,0.370629
0.28954,0.395105
0.290786,0.409091
0.268083,0.381119
0.270583,0.391608
0.264784,0.388112
0.225492,0.36014
0.30857,0.41958
0.294061,0.402098
0.276713,0.356643
0.290315,0.395105
0.298105,0.381119
0.268083,0.381119
0.29507,0.391608
0.264784,0.388112
0.249382,0.374126
0.333248,0.423077
0.294061,0.402098
0.297054,0.409091
0.290315,0.395105
0.298105,0.381119
0.280775,0.395105
0.267239,0.370629
0.254898,0.381119
0.246296,0.363636
0.333248,0.423077
0.294061,0.402098
0.294919,0.402098
0.289508,0.395105
0.298105,0.381119
0.269111,0.388112
0.294724,0.405594
0.264784,0.388112
0.266677,0.388112
0.333248,0.423077
0.262223,0.384615
0.28688,0.391608
0.308212,0.395105
0.298105,0.381119
0.263183,0.391608
0.293129,0.398601
0.264784,0.388112
0.255079,0.395105
0.333248,0.423077
0.262223,0.384615
0.294919,0.402098
0.305863,0.391608
0.298105,0.381119
0.263183,0.391608
0.294724,0.405594
0.264784,0.388112
0.255079,0.395105
0.333248,0.423077
0.262223,0.384615
0.294919,0.402098
0.327534,0.398601
0.298105,0.381119
0.263183,0.391608
0.294724,0.405594
0.264784,0.388112
0.255079,0.395105
0.306241,0.416084
0.262223,0.384615
0.274714,0.391608
0.301309,0.391608
0.298105,0.381119
0.263183,0.391608
0.293129,0.402098
0.264784,0.388112
0.255079,0.395105
0.306241,0.416084
0.262223,0.384615
0.294919,0.402098
0.327534,0.398601
0.298105,0.381119
0.258179,0.381119
0.294603,0.398601
0.264784,0.388112
0.255079,0.395105
0.342688,0.423077
0.262223,0.384615
0.294919,0.402098
0.327534,0.398601
0.298105,0.381119
0.258179,0.381119
0.295829,0.402098
0.264784,0.388112
0.255079,0.395105
0.343625,0.41958
0.262223,0.384615
0.274714,0.391608
0.320281,0.426573
0.298105,0.381119
0.258179,0.381119
0.295829,0.402098
0.264784,0.388112
0.255079,0.395105
0.335294,0.41958
0.262223,0.384615
0.289509,0.402098
0.32017,0.426573
0.298105,0.381119
0.258179,0.381119
0.290672,0.402098
0.264784,0.388112
0.246296,0.363636
0.324445,0.41958
0.294061,0.402098
0.254987,0.381119
0.276752,0.402098
0.294452,0.377622
0.26057,0.377622
0.290024,0.402098
0.258872,0.374126
0.260411,0.391608
0.324445,0.41958
0.294061,0.402098
0.274714,0.391608
0.304086,0.412587
0.298105,0.381119
0.26057,0.377622
0.294603,0.398601
0.258872,0.374126
0.266677,0.388112
0.327316,0.426573
0.262223,0.384615
0.289509,0.402098
0.306742,0.412587
0.298105,0.381119
0.269111,0.388112
0.287405,0.398601
0.264784,0.388112
0.249382,0.374126
0.3272,0.412587
0.294061,0.402098
0.278175,0.391608
0.287688,0.412587
0.298105,0.381119
0.269111,0.388112
0.287405,0.398601
0.264784,0.388112
0.249382,0.374126
0.332982,0.41958
0.294061,0.402098
0.262616,0.370629
0.311546,0.402098
0.298105,0.381119
0.255252,0.398601
0.287405,0.398601
0.256701,0.381119
0.225492,0.36014
0.330569,0.426573
0.294061,0.402098
0.270999,0.381119
0.330545,0.402098
0.295035,0.377622
0.247487,0.370629
0.287405,0.398601
0.254898,0.381119
0.225492,0.36014
0.330569,0.426573
0.294061,0.402098
0.274714,0.391608
0.290304,0.412587
0.298105,0.381119
0.24234,0.384615
0.287405,0.398601
0.254898,0.381119
0.225492,0.36014
0.313363,0.409091
0.294061,0.402098
0.274233,0.391608
0.31255,0.423077
0.295035,0.377622
0.260513,0.381119
0.296255,0.405594
0.254898,0.381119
0.262191,0.363636
0.313363,0.409091
0.262223,0.384615
0.287919,0.402098
0.320118,0.433566
0.294452,0.377622
0.26057,0.377622
0.296255,0.405594
0.258872,0.374126
0.262191,0.363636
0.313363,0.409091
0.262223,0.384615
0.274714,0.391608
0.296226,0.444056
0.298105,0.381119
0.26057,0.377622
0.300225,0.405594
0.258872,0.374126
0.225492,0.36014
0.313363,0.409091
0.294061,0.402098
0.274714,0.391608
0.299722,0.444056
0.298105,0.381119
0.26057,0.377622
0.301516,0.402098
0.258872,0.374126
0.246296,0.363636
0.313899,0.416084
0.294061,0.402098
0.295484,0.384615
0.275853,0.384615
0.295035,0.377622
0.252702,0.388112
0.277712,0.402098
0.254898,0.381119
0.249382,0.374126
0.313543,0.409091
0.294061,0.402098
0.275534,0.367133
0.298486,0.41958
0.298105,0.381119
0.252702,0.388112
0.280321,0.398601
0.254898,0.381119
0.262131,0.377622
0.313899,0.416084
0.262223,0.384615
0.268845,0.388112
0.335598,0.451049
0.287595,0.405594
0.252702,0.388112
0.283617,0.398601
0.254898,0.381119
0.262131,0.377622
0.307357,0.423077
0.262223,0.384615
0.25886,0.367133
0.326147,0.451049
0.298105,0.381119
0.252702,0.388112
0.277712,0.402098
0.254898,0.381119
0.262131,0.377622
0.353021,0.423077
0.262223,0.384615
0.264024,0.374126
0.312145,0.409091
0.295035,0.377622
0.26057,0.377622
0.277712,0.402098
0.258872,0.374126
0.262191,0.363636
0.30538,0.423077
0.262223,0.384615
0.265296,0.388112
0.269469,0.384615
0.299159,0.377622
0.26057,0.377622
0.295487,0.402098
0.258872,0.374126
0.260145,0.388112
0.303222,0.416084
0.262223,0.384615
0.232374,0.36014
0.269469,0.384615
0.299159,0.377622
0.26057,0.377622
0.296961,0.402098
0.258872,0.374126
0.252843,0.381119
0.303222,0.416084
0.262223,0.384615
0.298591,0.381119
0.285228,0.384615
0.294452,0.377622
0.26057,0.377622
0.297082,0.409091
0.258872,0.374126
0.252843,0.381119
0.312288,0.423077
0.262223,0.384615
0.298591,0.381119
0.27475,0.384615
0.294452,0.377622
0.257401,0.384615
0.297082,0.409091
0.254898,0.381119
0.252843,0.381119
0.312288,0.423077
0.262223,0.384615
0.232374,0.36014
0.27475,0.384615
0.299159,0.377622
0.26057,0.377622
0.297082,0.409091
0.258872,0.374126
0.254107,0.388112
0.311429,0.43007
0.262223,0.384615
0.275998,0.384615
0.27475,0.384615
0.287595,0.405594
0.26057,0.377622
0.296371,0.405594
0.258872,0.374126
0.254107,0.388112
0.311967,0.426573
0.262223,0.384615
0.275998,0.384615
0.29829,0.409091
0.287595,0.405594
0.26057,0.377622
0.296371,0.405594
0.258872,0.374126
0.258585,0.377622
0.311967,0.426573
0.262223,0.384615
0.250134,0.363636
0.305385,0.409091
0.295035,0.377622
0.26057,0.377622
0.267338,0.398601
0.258872,0.374126
0.258585,0.377622
0.311967,0.426573
0.262223,0.384615
0.255864,0.36014
0.305385,0.409091
0.295035,0.377622
0.248206,0.370629
0.29516,0.405594
0.254898,0.381119
0.254107,0.388112
0.311967,0.426573
0.262223,0.384615
0.274589,0.367133
0.305385,0.409091
0.294452,0.377622
0.241324,0.384615
0.29516,0.405594
0.254898,0.381119
0.249382,0.374126
0.325654,0.444056
0.294061,0.402098
0.27094,0.381119
0.315148,0.437063
0.294452,0.377622
0.248206,0.370629
0.29516,0.405594
0.254898,0.381119
0.250413,0.405594
0.303679,0.43007
0.262223,0.384615
0.294725,0.402098
0.328117,0.41958
0.294452,0.377622
0.248206,0.370629
0.29516,0.405594
0.254898,0.381119
0.249382,0.374126
0.303679,0.43007
0.294061,0.402098
0.315021,0.402098
0.328117,0.41958
0.298105,0.381119
0.26057,0.377622
0.296068,0.398601
0.258872,0.374126
0.249382,0.374126
0.33571,0.451049
0.294061,0.402098
0.308372,0.402098
0.311578,0.41958
0.294452,0.377622
0.26057,0.377622
0.292416,0.409091
0.258872,0.374126
0.249382,0.374126
0.325038,0.444056
0.294061,0.402098
0.306512,0.402098
0.300225,0.405594
0.291375,0.381119
0.26057,0.377622
0.292416,0.409091
0.258872,0.374126
0.214527,0.356643
0.325038,0.444056
0.231418,0.370629
0.306512,0.402098
0.334069,0.423077
0.291375,0.381119
0.247918,0.374126
0.292416,0.409091
0.256701,0.381119
0.214527,0.356643
0.325038,0.444056
0.231418,0.370629
0.306059,0.416084
0.325977,0.423077
0.294452,0.377622
0.2396,0.367133
0.292416,0.409091
0.258872,0.374126
0.249382,0.374126
0.325038,0.444056
0.294061,0.402098
0.306059,0.416084
0.351176,0.41958
0.294452,0.377622
0.255655,0.374126
0.284765,0.409091
0.254898,0.381119
0.24704,0.377622
0.296185,0.402098
0.262223,0.384615
0.302055,0.41958
0.265708,0.391608
0.313584,0.433566
0.255655,0.374126
0.268749,0.409091
0.254898,0.381119
0.252396,0.384615
0.296185,0.402098
0.262223,0.384615
0.302055,0.41958
0.318408,0.402098
0.313584,0.433566
0.2396,0.367133
0.268749,0.409091
0.258872,0.374126
0.252396,0.384615
0.296247,0.405594
0.262223,0.384615
0.265673,0.405594
0.29671,0.402098
0.298105,0.381119
0.255917,0.374126
0.26276,0.370629
0.256939,0.388112
0.250485,0.374126
0.327379,0.437063
0.262223,0.384615
0.292091,0.409091
0.299321,0.402098
0.313584,0.433566
0.25009,0.388112
0.259965,0.374126
0.254898,0.381119
0.250485,0.374126
0.311721,0.409091
0.262223,0.384615
0.292091,0.409091
0.297689,0.405594
0.313584,0.433566
0.245847,0.374126
0.259965,0.374126
0.254898,0.381119
0.250485,0.374126
0.298062,0.423077
0.262223,0.384615
0.335543,0.388112
0.297689,0.405594
0.294452,0.377622
0.227469,0.370629
0.243813,0.374126
0.259544,0.388112
0.250485,0.374126
0.298062,0.423077
0.262223,0.384615
0.292091,0.409091
0.289061,0.402098
0.313584,0.433566
0.255917,0.374126
0.244418,0.370629
0.256939,0.388112
0.250485,0.374126
0.278792,0.412587
0.262223,0.384615
0.292091,0.409091
0.291928,0.395105
0.313584,0.433566
0.255917,0.374126
0.244418,0.370629
0.256939,0.388112
0.242743,0.370629
0.312517,0.426573
0.262223,0.384615
0.279122,0.398601
0.288895,0.398601
0.298105,0.381119
0.228003,0.377622
0.244418,0.374126
0.256939,0.388112
0.242743,0.370629
0.312517,0.426573
0.262223,0.384615
0.290058,0.416084
0.279233,0.412587
0.298105,0.381119
0.227469,0.370629
0.265773,0.409091
0.259544,0.388112
0.244765,0.370629
0.269554,0.370629
0.231418,0.370629
0.261957,0.377622
0.322459,0.412587
0.291375,0.381119
0.228003,0.377622
0.283767,0.409091
0.256939,0.388112
0.23792,0.374126
0.308567,0.426573
0.262223,0.384615
0.261957,0.377622
0.322459,0.412587
0.291375,0.381119
0.228003,0.377622
0.293388,0.426573
0.256939,0.388112
0.214276,0.356643
0.308567,0.426573
0.262223,0.384615
0.284791,0.423077
0.292191,0.412587
0.298105,0.381119
0.228003,0.377622
0.300497,0.426573
0.256939,0.388112
0.236068,0.36014
0.308567,0.426573
0.262223,0.384615
0.255351,0.377622
0.292191,0.412587
0.313584,0.433566
0.228003,0.377622
0.279957,0.409091
0.256939,0.388112
0.214276,0.356643
0.308567,0.426573
0.262223,0.384615
0.292592,0.395105
0.292191,0.412587
0.291375,0.381119
0.244157,0.374126
0.339395,0.412587
0.256939,0.388112
0.21273,0.356643
0.305881,0.426573
0.262223,0.384615
0.292592,0.395105
0.292191,0.412587
0.291375,0.381119
0.239782,0.367133
0.283799,0.409091
0.254898,0.381119
0.21273,0.356643
0.311211,0.423077
0.262223,0.384615
0.288116,0.384615
0.292191,0.412587
0.291375,0.381119
0.244157,0.374126
0.303115,0.409091
0.256939,0.388112
0.21273,0.356643
0.311211,0.423077
0.262223,0.384615
0.304372,0.381119
0.292191,0.412587
0.295035,0.377622
0.269872,0.381119
0.292377,0.409091
0.254898,0.381119
0.21273,0.356643
0.311211,0.423077
0.262223,0.384615
0.298528,0.405594
0.268126,0.398601
0.308429,0.43007
0.252434,0.377622
0.292377,0.409091
0.264784,0.388112
0.21273,0.356643
0.305881,0.426573
0.262223,0.384615
0.25353,0.395105
0.264848,0.398601
0.298105,0.381119
0.252434,0.377622
0.338074,0.440559
0.264784,0.388112
0.264182,0.377622
0.305881,0.426573
0.294061,0.402098
0.25353,0.395105
0.264848,0.398601
0.298105,0.381119
0.25784,0.381119
0.301471,0.405594
0.264916,0.374126
0.264182,0.377622
0.305881,0.426573
0.294061,0.402098
0.261488,0.367133
0.268879,0.405594
0.291375,0.381119
0.25784,0.381119
0.301471,0.405594
0.264916,0.374126
0.221501,0.36014
0.28143,0.416084
